,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
65,9ac3d5ecd8b55965,True,1.0,1.0,0.9114027955640182,1.0,1.0,1.0,0.9630844981516743
66,bf44c74478445bdc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
67,c37a081992495a0e,True,1.0,1.0,0.9788562477348667,1.0,1.0,1.0,0.991190103222861
68,8a61b6f43a50544d,True,1.0,1.0,0.7630969744391758,1.0,1.0,1.0,0.9012904060163232
69,724e53e4efef58b8,True,1.0,1.0,0.7909670065744776,1.0,1.0,1.0,0.9129029194060324
70,fb8576d2ca7550e8,True,1.0,1.0,0.8477001108066219,1.0,1.0,1.0,0.9365417128360924
71,d9d70933c5da52a2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
72,618403c227415955,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
73,af4f40d2f07d5a92,True,1.0,1.0,0.8105848635858749,1.0,1.0,1.0,0.9210770264941145
74,09b2b571bb63520c,True,1.0,1.0,0.8792679819493214,1.0,1.0,1.0,0.949694992478884
75,a988872adfe45a71,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,e4549edf1d405a17,True,1.0,1.0,0.8629209289222252,1.0,1.0,1.0,0.9428837203842605
77,63910f7e61dd5202,True,1.0,1.0,0.8005834590922543,1.0,1.0,1.0,0.9169097746217726
78,105e820419e05224,True,1.0,1.0,0.8723362758499845,1.0,1.0,1.0,0.9468067816041602
79,a5c9bcab52165145,True,1.0,1.0,0.9726657910575247,1.0,1.0,1.0,0.9886107462739687
80,8fb4110a350b5f17,True,1.0,1.0,0.6421150848307872,1.0,1.0,1.0,0.8508812853461613
81,bff12156468e5f16,True,1.0,1.0,0.6356127177523188,1.0,1.0,1.0,0.8481719657301329
82,4bc793d4a9ef5860,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
83,c8b422346e1f5252,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
84,59159c92e5d9571d,True,1.0,1.0,0.8924251216110934,1.0,1.0,1.0,0.9551771340046223
85,cd8518ca186155f9,True,1.0,1.0,0.9617600594450082,1.0,1.0,1.0,0.98406669143542
86,b8411116ac3355f3,True,1.0,1.0,0.9374919761527283,1.0,1.0,1.0,0.9739549900636367
87,6ebe7ac324ef56c8,True,1.0,1.0,0.675109384904943,1.0,1.0,1.0,0.8646289103770596
88,4a5e3ac0ccc75a68,True,1.0,1.0,0.8389130642338153,1.0,1.0,1.0,0.9328804434307564
89,8c2192a817225ae4,True,1.0,1.0,0.9021789913112512,1.0,1.0,1.0,0.9592412463796881
90,bd67b68fea295e96,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
91,7423d156df485c8b,True,1.0,1.0,0.6323920051140106,1.0,1.0,0.0,0.8468300021308378
92,56ee72d8678154b5,True,1.0,1.0,1.0,0.0,1.0,1.0,0.5833333333333334
93,807dbc5ee447562b,True,1.0,1.0,0.9063112995216477,1.0,1.0,1.0,0.9609630414673532
94,80cbc88e2410561e,True,1.0,1.0,0.543615131448317,1.0,1.0,1.0,0.8098396381034654
95,d3b3922b4d86538b,True,1.0,1.0,0.8167315941700503,1.0,1.0,1.0,0.9236381642375209
96,78f39692bcf85cb2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
97,de864917fc075773,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
98,f057a88aaf1758b2,True,1.0,1.0,0.9308052776865292,1.0,1.0,1.0,0.9711688657027205
99,0cc07a3667f45039,True,1.0,1.0,0.6458654884170365,1.0,1.0,1.0,0.8524439535070986
100,9e0633fbdeac55bb,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
101,2b1dfa4a1cfc541c,True,1.0,1.0,0.7639554517194403,1.0,1.0,1.0,0.9016481048831002
102,3fa2f81cff025162,True,1.0,1.0,0.9832592172987459,1.0,1.0,1.0,0.9930246738744776
103,5ea3c0ec480e5213,True,1.0,1.0,0.703596052775275,1.0,1.0,1.0,0.8764983553230312
104,bb137ceaa889594b,True,1.0,1.0,0.5382624750141842,1.0,1.0,1.0,0.8076093645892435
105,f154d7cc016a59f9,True,1.0,1.0,0.7589282621709152,1.0,1.0,1.0,0.8995534425712147
106,165e96e510d1580d,True,1.0,1.0,0.6679122075438669,1.0,1.0,1.0,0.8616300864766112
107,8bce0eb3c7b65456,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
108,5d418a19150a56bb,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
109,97e95edf011e57a0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
110,edcad0bfc4b15515,True,1.0,1.0,0.7417991871099126,1.0,1.0,1.0,0.8924163279624636
111,7720676b79de5576,True,1.0,1.0,0.9481274752061268,1.0,1.0,1.0,0.9783864480025528
112,9675b8faded55d6c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
113,6f4abd78d3da56fe,True,1.0,1.0,0.715222072669442,1.0,1.0,1.0,0.8813425302789342
114,ead69cf7d81b5a39,True,1.0,1.0,0.9374856609603804,1.0,1.0,1.0,0.9739523587334918
115,f9b38490d7155d84,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
116,19de57bdeb3052a4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,a41654d17b2156e6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
118,8c9ee15aa2355c99,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
119,65107c981e1c568c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
120,f839f8d2874c5268,True,1.0,1.0,0.65757674953379,1.0,1.0,1.0,0.8573236456390791
121,8465c2738bbc5faa,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
122,1fc1dd0dc3d157ae,True,1.0,1.0,0.9221230996876097,1.0,1.0,1.0,0.9675512915365041
123,ac55f8a48f2f52d0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
124,0df7b61597705cf2,True,1.0,1.0,0.7118878694949374,1.0,1.0,1.0,0.8799532789562239
125,4a71a24c376f5388,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
126,b18f531dcca75679,True,1.0,1.0,0.6961081384686011,1.0,1.0,1.0,0.8733783910285838
127,6e39441d943a59c2,True,1.0,1.0,0.8524018076443658,1.0,1.0,1.0,0.9385007531851525
128,3b8448effb715dc4,True,1.0,1.0,0.6214751188733488,1.0,1.0,1.0,0.842281299530562
129,f32a4e9c1f425498,True,1.0,1.0,0.7767183670998911,1.0,1.0,1.0,0.9069659862916213
130,6d7c98517e0f5a67,True,1.0,1.0,0.8852537333604027,1.0,1.0,1.0,0.9521890555668344
131,5a728803325e5b78,True,1.0,1.0,0.9837612696116154,1.0,1.0,1.0,0.993233862338173
132,c672f1584cb75697,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,9aab9b217ae25c29,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
134,aba2ce98726d53d5,True,1.0,1.0,0.7895389752712993,1.0,1.0,1.0,0.9123079063630414
135,94a77891082251d3,True,1.0,1.0,0.6940242318923363,1.0,1.0,1.0,0.8725100966218068
136,35d813d8de5854f9,True,1.0,1.0,0.8188471936612931,1.0,1.0,1.0,0.9245196640255388
137,742ac4ddb9d7557d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,aacf46ffaf2852f4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
139,ce1f8997a8ce502b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
140,79984c4826f653fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
141,c0b8f52197ac558c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
142,639929a485e1582f,True,1.0,1.0,0.755660851454762,1.0,1.0,1.0,0.8981920214394842
143,add6e2410d5b5086,True,1.0,1.0,0.9669917800590753,1.0,1.0,1.0,0.9862465750246147
144,f938432bb4d858c1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,0386720f697155c5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,d38905854e5f55a3,True,1.0,1.0,0.6848608543083632,1.0,1.0,1.0,0.8686920226284847
147,106da21b5dfd5c7e,True,1.0,1.0,0.5246515127580579,1.0,1.0,1.0,0.8019381303158575
148,e436d91a140e5cc2,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
149,3f12b84004b15310,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
150,c4458a8bf3e955e2,True,1.0,1.0,0.7969557326084729,1.0,1.0,1.0,0.915398221920197
151,013f7d2193995163,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
152,0f7b2eac06fb583b,True,1.0,1.0,0.5702749739047853,1.0,1.0,1.0,0.8209479057936605
153,e869951de22f5ecc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
154,40054f2ae3cd58e3,True,1.0,1.0,0.7375134126411496,1.0,1.0,1.0,0.890630588600479
155,8d7068683c385c08,True,1.0,1.0,0.8149138201578926,1.0,1.0,1.0,0.922880758399122
156,ca9e7281adce5212,True,1.0,1.0,0.6756126320518338,1.0,1.0,1.0,0.864838596688264
157,885c3798916e5de8,True,1.0,1.0,0.8880359153995494,1.0,1.0,1.0,0.9533482980831455
158,4ec9390e0cea5cde,True,1.0,1.0,0.6563001432939922,1.0,1.0,1.0,0.8567917263724967
159,077e96d483225276,True,1.0,1.0,0.8359951005477475,1.0,1.0,1.0,0.9316646252282282
160,e5f8dfb583be51bf,True,1.0,1.0,0.7169579939149967,1.0,1.0,1.0,0.8820658307979153
161,94c075284a935bbb,True,1.0,1.0,0.8107830300517878,1.0,1.0,1.0,0.9211595958549115
162,83ee8f2c7d655e4b,True,1.0,1.0,0.8032855111935019,1.0,1.0,1.0,0.9180356296639592
163,b549b6c92312537d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
164,faa042f84c4f585a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
165,342982275eb15441,True,1.0,1.0,0.8008711571446084,1.0,1.0,1.0,0.9170296488102535
166,3ebe4c8a20155459,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,14f724bc59705bb4,True,1.0,1.0,0.8022679651807225,1.0,1.0,1.0,0.9176116521586343
168,4584628100405d03,True,1.0,1.0,0.6484127650395054,1.0,1.0,1.0,0.8535053187664605
169,6cfeeb3aab5b5681,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
170,92095189951055a5,True,1.0,1.0,0.818380946912755,1.0,1.0,1.0,0.9243253945469813
171,7496010433ac52fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
172,3bff7854120758f4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
173,4615024da7765d62,True,1.0,1.0,0.9808414889548914,1.0,1.0,1.0,0.9920172870645381
174,3e09a3c33726545c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
175,e461c5837379517d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
176,ec5e6f2f4d565c4c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
177,46426db4636d52a9,True,1.0,1.0,0.9997298382102731,1.0,1.0,1.0,0.9998874325876138
178,d4c0bd232e0b5c6f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
179,65af3db384d05ac0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
180,143f361b85455570,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
181,d5085a26c5915a49,True,1.0,1.0,0.7962112481572168,1.0,1.0,1.0,0.915088020065507
182,35d1e07f6df25694,True,1.0,1.0,0.9548632361168209,1.0,1.0,1.0,0.9811930150486754
183,307f5f9b4eeb517e,True,1.0,1.0,0.9348479674030986,1.0,1.0,1.0,0.9728533197512911
184,3b33d44fb39a530b,True,1.0,1.0,0.6564599798438595,1.0,1.0,1.0,0.8568583249349414
185,36dd0d0bb6f45f01,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
186,4d24781a33345c18,True,1.0,1.0,0.794902770887218,1.0,1.0,1.0,0.9145428212030074
187,37b3d87596685948,True,1.0,1.0,0.8080587573419377,1.0,1.0,1.0,0.9200244822258075
188,806b014bc8c15160,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
189,80cbdb8c0937598d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,8a2feb24de395309,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
191,8ce2cf49a1955788,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,0a8e8b7e94be5474,True,1.0,1.0,0.755652127905318,1.0,1.0,1.0,0.8981883866272158
193,ee835ef3f912599c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
194,bcd38d9246695d74,True,1.0,1.0,0.8803439753861105,1.0,1.0,1.0,0.9501433230775461
195,f211df82899b5b78,True,1.0,1.0,0.8266868167188655,1.0,1.0,1.0,0.9277861736328606
196,a1440abecb1e5bb7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
197,cdd7067da1925464,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
198,de681a4826e35220,True,1.0,1.0,0.9014091841618799,1.0,1.0,1.0,0.9589204934007833
199,dedb7c5e3604529e,True,1.0,1.0,0.8194520225626787,1.0,1.0,1.0,0.9247716760677829
200,bad530d745d25cd7,True,1.0,1.0,0.5951629672953753,1.0,1.0,1.0,0.8313179030397397
201,d8c1754607175755,True,1.0,1.0,0.7943877545197621,1.0,1.0,1.0,0.9143282310499009
202,86c897328378504d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
203,01d3a49577c256d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
204,e986ae1d5f0453db,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
205,6a101cae21b1532d,True,1.0,1.0,0.59889247439094,1.0,1.0,1.0,0.8328718643295584
206,1d05dbff3a245c6b,True,1.0,1.0,0.0,1.0,1.0,0.0,0.5833333333333334
207,7ffaa3cf8bf45474,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
208,83e30382af9d5c39,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
209,f8490d92c5b65e2b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
210,5dd66fecd1b4523b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
211,c4c63aa759ab5608,True,1.0,1.0,0.9743021697139397,1.0,1.0,1.0,0.9892925707141416
212,e568957bee5b5b1e,True,1.0,1.0,0.7052834013872489,1.0,1.0,1.0,0.877201417244687
213,69dbb083c75b5cf5,True,1.0,1.0,0.641785258497305,1.0,1.0,1.0,0.8507438577072103
214,8e83aa46b4e350f0,True,1.0,1.0,0.7368905924101223,1.0,1.0,1.0,0.8903710801708843
215,9610b02bc4ec529c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
216,8ed0f2cb1f2b5a8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,6fc06c6e4d1752a1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
218,8653e04dd5f75ec0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
219,d7aa6b013c7c56ec,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220,cd00be51b43a5281,True,1.0,1.0,0.8652926189146469,1.0,1.0,1.0,0.9438719245477696
221,91aeae3843455c34,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
222,e63519408deb5931,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
223,54e709ae0ac25df4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,781efb1b870a58d4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
225,cc2769dbb64c51c5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
226,0ddc071278375700,True,1.0,1.0,0.7315084039774956,1.0,1.0,1.0,0.8881285016572898
227,1ab8bf700e085f68,True,1.0,1.0,0.5989238946682668,1.0,1.0,1.0,0.8328849561117778
228,9820fb92380b522b,True,1.0,1.0,0.5936115579722644,1.0,1.0,0.5,0.8306714824884436
229,2a49470a5a0050a4,True,1.0,1.0,0.8722469929792313,1.0,1.0,1.0,0.946769580408013
230,4bb5e84b73765d38,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
231,669f927303ee54a8,True,1.0,1.0,0.7018704088044724,1.0,1.0,1.0,0.8757793370018635
232,51e7c560a43d5a25,True,1.0,1.0,0.8854902332734143,1.0,1.0,1.0,0.9522875971972559
233,7cc94c33bbe052d7,True,1.0,1.0,0.9033110927700004,1.0,1.0,1.0,0.9597129553208336
234,98b18fb255445bb1,True,1.0,1.0,0.8308491965536926,1.0,1.0,1.0,0.9295204985640386
235,01cbcd1439e05cbc,True,1.0,1.0,0.5894029606240475,1.0,1.0,1.0,0.8289179002600199
236,3b6e0e24fe5a5f5c,True,1.0,1.0,0.8328072999058013,1.0,1.0,1.0,0.9303363749607505
237,79bd7ba72d985b0b,True,1.0,1.0,0.8234197525824395,1.0,1.0,1.0,0.9264248969093498
238,579f7ea85a0b56ee,True,1.0,1.0,0.8744795851306459,1.0,1.0,1.0,0.9476998271377691
239,dd2b5010e1d25d72,True,1.0,1.0,0.873117373288098,1.0,1.0,1.0,0.9471322388700409
240,59c3714116c25a7c,True,1.0,1.0,0.7699894441802132,1.0,1.0,1.0,0.9041622684084222
241,bbf8fd8a87565e05,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,c96b4de8d3d55287,True,1.0,1.0,0.8189674364856617,1.0,1.0,1.0,0.9245697652023591
243,38b01bebf6df5fb8,True,1.0,1.0,0.5682096566712187,1.0,1.0,1.0,0.820087356946341
244,1ca4fb094dd0522e,True,1.0,1.0,0.8448461390759089,1.0,1.0,1.0,0.9353525579482954
245,5d058c203f765173,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
246,e6fb80d2ad2e53c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
247,c97bad66929c58d1,True,1.0,1.0,0.9052644933306017,1.0,1.0,1.0,0.960526872221084
248,ddfbc4edaaae53b5,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
249,2a7f092d10885cf1,True,1.0,1.0,0.6727932466061176,1.0,1.0,1.0,0.863663852752549
250,d6034aee9d38501a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
251,2f9035e24e0c5253,True,1.0,1.0,0.8701604453350817,1.0,1.0,1.0,0.9459001855562841
252,2e186fa01d9a5c49,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
253,b2f19dc9ecc052b4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
254,b411f5bef10e59b7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
255,81765223f59055e3,True,1.0,1.0,0.7825767653711743,1.0,1.0,1.0,0.9094069855713226
256,f8f68a72011f5946,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,3b96012de5d85ef5,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
258,777f9bb032fa5e22,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
259,659676efe11b58ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,b01ded0854cc50fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
261,ed43e43517f358d3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
262,1ffe67c3104053f6,True,1.0,1.0,0.9332612013133138,1.0,1.0,1.0,0.9721921672138807
263,32cdbb04af4856c0,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
264,3efa6ffa4fe25c6c,True,1.0,1.0,0.886816654972198,1.0,1.0,1.0,0.9528402729050826
265,c388df5240dd5f6c,True,1.0,1.0,0.7698466566208134,1.0,1.0,1.0,0.9041027735920055
266,3a61d7ced3ca590d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
267,f6bb1b8ac5175173,True,1.0,1.0,0.9815174243735134,1.0,1.0,1.0,0.9922989268222974
268,494fade53c845a1b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
269,94f635177ffc585c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
270,92a06bf5c99159f3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
271,b2ad937212f85714,True,1.0,1.0,0.8408842228129705,1.0,1.0,1.0,0.9337017595054045
272,624e63bf86d45ad7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
273,8ddcdb6f215b504c,True,1.0,1.0,0.9476689725387225,1.0,1.0,1.0,0.9781954052244677
274,fdae7ff3ee06523d,True,1.0,1.0,0.6911737182071145,1.0,1.0,1.0,0.8713223825862976
275,7aaa999404bc5b7e,True,1.0,1.0,0.854190195394758,1.0,1.0,1.0,0.9392459147478158
276,b16709d711fd5097,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
277,b350d0c1fd0a532a,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
278,2836022321d45104,True,1.0,1.0,0.758692397805567,1.0,1.0,1.0,0.8994551657523195
279,adfb4218735f5137,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
280,83692bf833a15025,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
281,335c3686d3b356f3,True,1.0,1.0,0.7737883905700934,1.0,1.0,1.0,0.9057451627375389
282,1b01b4ef87c951b7,True,1.0,1.0,0.977981867245318,1.0,1.0,1.0,0.9908257780188826
283,9228a7e1115d5bcd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
