,token,valid,no_at_fault_collisions,drivable_area_compliance,ego_progress,time_to_collision_within_bound,comfort,driving_direction_compliance,score
119,f211df82899b5b78,True,1.0,1.0,0.7047919093666458,1.0,0.0,1.0,0.7103299622361025
120,deb0dc3f9b1854fe,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
121,2284b9d8a0f551b7,True,1.0,1.0,0.6489702928727451,1.0,1.0,1.0,0.8537376220303105
122,1872470c12e85ed8,True,1.0,1.0,0.9191795717737775,1.0,1.0,1.0,0.9663248215724073
123,c37a081992495a0e,True,1.0,1.0,0.8321524049794674,0.0,0.0,1.0,0.34673016874144474
124,a3870f56871e53d6,True,1.0,1.0,0.5216105359378828,1.0,1.0,1.0,0.8006710566407845
125,8d01189ae3605da4,True,1.0,1.0,0.8888527766465527,1.0,1.0,1.0,0.9536886569360638
126,80cbdb8c0937598d,True,1.0,1.0,0.9390722340334196,1.0,1.0,1.0,0.974613430847258
127,f6bb1b8ac5175173,True,1.0,1.0,0.842622501937436,1.0,0.0,1.0,0.767759375807265
128,d3b3922b4d86538b,True,1.0,1.0,0.6151285670180556,1.0,1.0,1.0,0.8396369029241898
129,e436d91a140e5cc2,True,1.0,1.0,0.4843860687037434,1.0,1.0,1.0,0.7851608619598931
130,0df7b61597705cf2,True,1.0,1.0,0.5299367283372123,1.0,1.0,1.0,0.8041403034738384
131,7fef65fc1de658d6,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
132,d9fac9fdd2bd5036,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
133,8ec0cd02d7705766,True,1.0,1.0,0.9093599557889932,1.0,0.0,1.0,0.7955666482454138
134,6a75ce4874df52b7,True,1.0,1.0,0.6596279354092665,1.0,1.0,1.0,0.8581783064205277
135,83e30382af9d5c39,True,1.0,1.0,0.9504862341126794,1.0,1.0,1.0,0.9793692642136165
136,4605de88aeb05903,True,1.0,1.0,0.7843656055447309,1.0,1.0,1.0,0.9101523356436378
137,4789245424875682,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
138,27decc74a57b53ac,True,1.0,1.0,0.696181769896048,1.0,0.0,1.0,0.7067424041233533
139,c388df5240dd5f6c,True,1.0,1.0,0.6499206410915268,1.0,1.0,1.0,0.8541336004548028
140,b8a96fba2cbb5db5,True,1.0,1.0,0.7295488293464273,0.0,1.0,1.0,0.4706453455610114
141,4615024da7765d62,True,1.0,1.0,0.8265656956329795,1.0,1.0,1.0,0.9277357065137415
142,36b0118c36d95b3f,True,1.0,1.0,0.476673220989563,1.0,1.0,1.0,0.7819471754123178
143,0715626fc800527e,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
144,32a3850fa50256fc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
145,9675b8faded55d6c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
146,9ac3d5ecd8b55965,True,1.0,1.0,0.7903056064658004,1.0,0.0,1.0,0.7459606693607501
147,652e91c4f9b1505a,True,1.0,1.0,0.6643860895118754,1.0,1.0,1.0,0.8601608706299482
148,781efb1b870a58d4,True,1.0,1.0,0.3418608121259171,1.0,1.0,1.0,0.7257753383857989
149,4a6671190875522e,True,0.5,1.0,0.3477091326740745,0.0,1.0,1.0,0.1557727359737655
150,27c35bdaec645591,True,1.0,1.0,0.7275024175718829,1.0,1.0,1.0,0.8864593406549512
151,fc4ab990e1dc5729,True,1.0,1.0,0.8631917643399722,1.0,1.0,1.0,0.9429965684749885
152,69fab78920a55a7a,True,1.0,1.0,0.5190993287182734,1.0,1.0,1.0,0.7996247202992807
153,601bc1f8a2dd5535,True,1.0,1.0,0.8533632874358705,1.0,0.0,1.0,0.7722347030982794
154,0cc07a3667f45039,True,1.0,1.0,0.567659067205466,1.0,1.0,1.0,0.8198579446689441
155,ce1f8997a8ce502b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
156,61a58546ffef531e,True,1.0,1.0,0.5148466871013381,1.0,1.0,1.0,0.7978527862922241
157,d2f55d2de2175a6b,True,1.0,1.0,0.8806243267034221,1.0,1.0,1.0,0.9502601361264258
158,028125098bb45d66,True,1.0,1.0,0.7318001843460269,1.0,1.0,1.0,0.8882500768108446
159,b9f85e394ac95269,True,1.0,1.0,0.6901789475251451,1.0,0.0,1.0,0.7042412281354772
160,c3710fb597c05b38,True,1.0,1.0,0.7948294759593801,1.0,1.0,1.0,0.9145122816497416
161,0ac8e7379a575bb6,True,1.0,1.0,0.3270176140954444,1.0,1.0,1.0,0.7195906725397685
162,aa784b6564cb56a3,True,1.0,1.0,0.8403846871303053,1.0,0.0,1.0,0.7668269529709605
163,35d1e07f6df25694,True,1.0,1.0,0.8104845889894748,1.0,1.0,1.0,0.9210352454122811
164,2a1db78f15e55d74,True,1.0,1.0,0.8353538785237301,1.0,1.0,1.0,0.9313974493848876
165,4d24781a33345c18,True,1.0,1.0,0.2366879874062052,1.0,1.0,1.0,0.6819533280859188
166,18cf7d6f96f45847,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
167,013f7d2193995163,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
168,b4b65ccd6ba257e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
169,f4544174530b5715,True,1.0,1.0,0.5641340654448731,1.0,1.0,1.0,0.8183891939353639
170,ac0c803827d65b80,True,1.0,1.0,0.005535744003488581,1.0,1.0,1.0,0.5856398933347869
171,e8c95dd46509501d,True,1.0,1.0,0.6540399784904023,1.0,1.0,1.0,0.8558499910376677
172,5d57c054b8155bd3,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
173,8561c627f83a5aac,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
174,077e96d483225276,True,1.0,1.0,0.7122990377150287,1.0,0.0,1.0,0.713457932381262
175,bad530d745d25cd7,True,1.0,1.0,0.23510955293337238,1.0,1.0,1.0,0.6812956470555719
176,d4c0bd232e0b5c6f,True,1.0,1.0,0.9425032838195485,0.0,1.0,1.0,0.5593763682581452
177,d8c1754607175755,True,1.0,1.0,0.7313577174203043,1.0,1.0,1.0,0.8880657155917935
178,22f6e92516805d17,True,1.0,1.0,0.9728595137724106,1.0,1.0,1.0,0.9886914640718377
179,cd00be51b43a5281,True,1.0,1.0,0.5002607114610911,1.0,1.0,1.0,0.7917752964421213
180,21b54e6d58985ae3,True,0.0,1.0,0.0,1.0,1.0,1.0,0.0
181,5ada4c7a67155a8f,True,1.0,1.0,0.712895735544515,1.0,1.0,1.0,0.880373223143548
182,c18f8cfc41385d8c,True,1.0,1.0,0.7283833849475497,1.0,1.0,1.0,0.8868264103948125
183,e826fc97761759f9,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
184,bff12156468e5f16,True,1.0,1.0,0.5476973659898584,1.0,1.0,1.0,0.811540569162441
185,d4e5d3e55e3751f9,True,1.0,1.0,0.7793155631935645,1.0,0.0,1.0,0.7413814846639853
186,79984c4826f653fd,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
187,f057a88aaf1758b2,True,1.0,1.0,0.7706973254135725,1.0,1.0,1.0,0.9044572189223219
188,b311296a0576508c,True,1.0,1.0,0.567884501144872,1.0,1.0,1.0,0.8199518754770301
189,d69b6aacdd0459e3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
190,443099f672655d56,True,1.0,1.0,0.7361725917062852,1.0,1.0,1.0,0.8900719132109521
191,9f379bc415ef56bc,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
192,cd8518ca186155f9,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
193,2c52f45993a257af,True,1.0,1.0,0.6461562352419788,1.0,1.0,1.0,0.8525650980174913
194,6e201d97d1ef5b4b,True,1.0,1.0,0.8167576019605873,1.0,1.0,1.0,0.9236490008169115
195,dedb7c5e3604529e,True,1.0,1.0,0.6970749145182202,1.0,1.0,1.0,0.8737812143825918
196,a5efa651fec451b5,True,1.0,1.0,0.6899314538062674,1.0,1.0,1.0,0.8708047724192781
197,1c922a7f96245491,True,1.0,1.0,0.7330445701846664,1.0,1.0,0.5,0.8887685709102776
198,83ee8f2c7d655e4b,True,1.0,1.0,0.6828960239750202,1.0,0.0,1.0,0.7012066766562585
199,01d3a49577c256d6,True,1.0,1.0,0.9337692052303566,1.0,1.0,1.0,0.9724038355126486
200,d32336b185505124,True,1.0,1.0,0.8007830831450998,1.0,0.0,1.0,0.7503262846437916
201,0612ae5a43ea5e14,True,1.0,1.0,0.922317189693655,1.0,0.0,1.0,0.8009654957056895
202,72b0239d79175353,True,1.0,1.0,0.7063469005589859,1.0,0.0,1.0,0.7109778752329108
203,e135dfbd00cc5b11,True,1.0,1.0,0.6467660321515827,1.0,1.0,1.0,0.8528191800631594
204,b8411116ac3355f3,True,1.0,1.0,0.7713918964039774,1.0,1.0,1.0,0.9047466235016572
205,84358d0871db53dc,True,1.0,1.0,0.8789185503510459,1.0,0.0,1.0,0.7828827293129358
206,c0b8f52197ac558c,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
207,9b342d0967445869,True,1.0,1.0,0.9107656592019429,1.0,1.0,1.0,0.9628190246674762
208,2b1dfa4a1cfc541c,True,1.0,0.0,0.0,1.0,0.0,1.0,0.0
209,bcd38d9246695d74,True,1.0,1.0,0.7500951194889189,1.0,1.0,1.0,0.8958729664537163
210,94a77891082251d3,True,1.0,1.0,0.5554665941223128,1.0,1.0,1.0,0.8147777475509637
211,1971c4278e675b9d,True,1.0,1.0,0.9257182762558193,1.0,1.0,1.0,0.9690492817732581
212,82385db0a426578d,True,1.0,1.0,0.6630471970366529,1.0,0.0,1.0,0.6929363320986054
213,735f3809d5215122,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
214,3c448f4385bf58e1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
215,8c2de95fb8a45d80,True,1.0,1.0,0.932355093775541,1.0,1.0,1.0,0.9718146224064754
216,a6e6dbdddc175b7b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
217,3aa75da19a2e55a8,True,1.0,1.0,0.8096793269029486,1.0,1.0,1.0,0.9206997195428953
218,b01ded0854cc50fc,True,1.0,1.0,0.9163830081856932,1.0,1.0,1.0,0.9651595867440389
219,659676efe11b58ca,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
220,525d50c3a0395264,True,1.0,1.0,0.7862679316382425,1.0,0.0,1.0,0.7442783048492677
221,38b01bebf6df5fb8,True,1.0,1.0,0.4890329075950421,1.0,1.0,1.0,0.7870970448312674
222,8ddcdb6f215b504c,True,1.0,1.0,0.34743153721982634,1.0,1.0,1.0,0.7280964738415943
223,aa96f52b95b155e7,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
224,d6034aee9d38501a,True,1.0,1.0,0.9134520475312636,1.0,1.0,1.0,0.9639383531380264
225,1bac9ad3b5795fb9,True,1.0,1.0,0.5021070553795889,1.0,1.0,1.0,0.7925446064081619
226,7cc94c33bbe052d7,True,1.0,1.0,0.7137879925925908,1.0,1.0,1.0,0.8807449969135795
227,ab0473e852235c3a,True,1.0,1.0,0.5553819758833349,1.0,1.0,1.0,0.8147424899513895
228,f2909a9ad9cb552e,True,1.0,1.0,0.514665894897641,1.0,1.0,1.0,0.7977774562073504
229,d5085a26c5915a49,True,1.0,1.0,0.6228232798822306,1.0,1.0,1.0,0.8428430332842627
230,b5a0006f39005cee,True,1.0,1.0,0.7970206000944756,1.0,0.0,1.0,0.7487585833726982
231,b2ad937212f85714,True,1.0,1.0,0.7490277417005742,1.0,1.0,1.0,0.8954282257085726
232,1bf100f880f558d6,True,1.0,0.0,0.0,1.0,1.0,1.0,0.0
233,3fbc9ed475f55789,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
234,5ccd6d1ffdc752a8,True,1.0,1.0,0.5806558790434347,1.0,1.0,1.0,0.8252732829347645
235,df98d316a00252ee,True,1.0,1.0,0.728324589603967,1.0,0.0,1.0,0.7201352456683195
236,adfb4218735f5137,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
237,b037a6dedefd50c0,True,1.0,1.0,0.7534772318713928,1.0,1.0,1.0,0.8972821799464136
238,6b8791b769f05a76,True,1.0,1.0,0.7679375257180852,1.0,1.0,1.0,0.9033073023825354
239,d84f5656f4f753e4,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
240,fbc2716d7a5d56e1,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
241,b16709d711fd5097,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
242,de864917fc075773,True,1.0,1.0,0.8779835283334118,1.0,0.0,1.0,0.7824931368055882
243,add6e2410d5b5086,True,1.0,1.0,0.768165664077689,1.0,1.0,1.0,0.9034023600323704
244,64804276ef9559dc,True,1.0,1.0,0.7810332819812382,1.0,1.0,1.0,0.9087638674921825
245,7496010433ac52fc,True,1.0,1.0,0.4429060723916001,1.0,1.0,1.0,0.7678775301631667
246,8e83aa46b4e350f0,True,1.0,1.0,0.641360101526599,1.0,1.0,1.0,0.8505667089694162
247,9fd0bccf54215014,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
248,803569f800575929,True,1.0,1.0,0.6698433822358824,1.0,1.0,1.0,0.8624347425982842
249,90a79351977a5f32,True,1.0,1.0,0.07136859810057733,1.0,1.0,1.0,0.6130702492085739
250,43b5a9e3bd355d96,True,1.0,1.0,0.5863543825325973,1.0,1.0,1.0,0.8276476593885822
251,912445777d8c592b,True,1.0,1.0,0.9241954138165609,1.0,1.0,1.0,0.9684147557569004
252,7720676b79de5576,True,1.0,1.0,0.8062223843232291,1.0,0.0,1.0,0.7525926601346787
253,4a3a4d54cc0851da,True,1.0,1.0,0.13134003951507783,1.0,1.0,1.0,0.6380583497979492
254,f95ed06f01b458a8,True,1.0,1.0,0.6163593652980417,1.0,1.0,1.0,0.8401497355408507
255,dd3b8e9368be579f,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
256,cb8765fe0d6a535b,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
257,4bb5e84b73765d38,True,1.0,1.0,0.8616142123954172,1.0,0.0,1.0,0.7756725884980905
258,d9d70933c5da52a2,True,1.0,1.0,1.0,1.0,0.0,1.0,0.8333333333333334
259,e6fb80d2ad2e53c3,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
260,24ae3c9d96485b98,True,1.0,1.0,0.5631505629016348,1.0,1.0,1.0,0.8179794012090146
261,c97bad66929c58d1,True,1.0,1.0,0.739147687207541,1.0,1.0,1.0,0.8913115363364753
262,e0c6e5c235ed5b7b,True,1.0,1.0,0.7745476130190343,1.0,1.0,1.0,0.9060615054245976
263,8fb4110a350b5f17,True,1.0,1.0,0.0,1.0,1.0,1.0,0.5833333333333334
264,755751098c88566f,True,1.0,1.0,0.478354152848002,1.0,1.0,1.0,0.7826475636866675
265,854521fe3b945040,True,1.0,1.0,0.43644311918230133,1.0,1.0,1.0,0.7651846329926255
266,1b55b0b3663c5224,True,1.0,1.0,0.5414806614707794,1.0,1.0,1.0,0.8089502756128247
267,8ed0f2cb1f2b5a8d,True,1.0,1.0,1.0,1.0,1.0,1.0,1.0
268,710c63523d4d5e05,True,1.0,1.0,0.6240111457994857,1.0,1.0,1.0,0.8433379774164523
269,742ac4ddb9d7557d,True,1.0,1.0,0.9430312755299775,1.0,0.0,1.0,0.8095963648041572
270,b8e3585d666259f4,True,1.0,1.0,1.0,1.0,1.0,0.5,1.0
271,d38905854e5f55a3,True,1.0,1.0,0.5843685206340311,1.0,1.0,1.0,0.8268202169308463
272,106da21b5dfd5c7e,True,1.0,1.0,0.400627829926127,1.0,1.0,1.0,0.7502615958025528
